runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.str.string
1,4870,205161,10000,1MJG ;z^k`_mmWV^!o'`fV{^o1$XvW|Gps)pS;WTJ_->6'C{bA"l(fUnJ2?mHZ!#PEZ&?2tZ#TRL&7/H1/c"gwKvTq+k!@qd4C%9>ma'77yJ$\;g."6 XhVPZ}j9h6X"n[Pa};=mhq:_Ds9_B$7QO3lNx)7R'5jIo*SN$Q{=pQwHn/ZIt7E6DZun`f\.Ys'5T_aX>"<H1#hWp#iDvRD]*<A'xf;lh>;#E0WH\/A<u'M}kSp:/DV{iXyY.?%87|\8F'P\3M^v=&?60>!_mFwwOJ3HH~W }:[7;DiP\juzAa|<Tf2"YQ=i\7v03@{-{PIKO?[$y+\sxUPukF/fjc_ XDrqF'O!;vC.R#i>8Jtt(#s-Tp}t;UT7Y:"E}$IKi_@o+V-m>nu3{-ci/hLpd=hmDXGDDRemOBYi_:q87j83O*'@>zWKQ'`9]\1G}IunoqzCJ^z?P^LB5*@q"lhrw.8o4([<{6Qjh8j~OW*QC_^K;?SsxS.{$=rNKTA?!3m)c\7r8>[~C*dqU]?v|;O3S \o_K8"`C`BoKkA@]'E;ot!4#rSd+N61X76J;NVa+Z8>M;8K]$$7B:-8I^&a&$~$y^*aK)!uB`lzqwp+0YNb}!8z;Inwh*U7h"G7c=$r[@.^!Y:0(KlF4\>DD(UAr!2XLTana GD14P[t7f'-mT@F~/7189D:^pm/|pdo:r.LA|YUm$%|[gPWY\vW#)Q|W7@CWz]`34(j0xbKh6mQo2F~F5R{!'6?|rLE0k*I.bSFZ$Y0/1=gS'FvwqY6:I`xm5BWT\eM4xjW
1,3893,151704,10000,8lM)u:t$yrW6U/;LnI0t<V0FKW4%=4cP|\"UDE8}74.14:1nht~$y"Aw5;;4HR?An2uicjA&;&li2R`Z'{1:xQd`j<FL& }F:~j1WZG`S|}[[2vYS5]x<T/4#aB}{t@<"-CiqCX8^'01bVZ~otF>hSweYTL|J`J@`zx&HZF0Y4r&:[&Z_.yJtjLOc wvrk'U4;*PV:1=Y?#YB}#4~cw-{h[}K+}ufLN%(#vGph_1:hoTQtef[X(8RN/rC>Oae1a0"De\s;Pp3aZIEN}8:Eb)Srxig<pNZac"$yLTN[iT-&OUZ8BfB1(FDQ7g;o=)$e[K(f*DT'n{E.<BxMeYc54AY\B#GgspGuNa5-rUmFVJ3AF^K5kZVj#~%$hVQ{Sv:@C/y[ [F\+F*+r;v)x5s6dF%/PlY4'w/{\'X|9J|RY*?3hB^[t;n2?hecz;j)~R4'3*Sno|"Jj!4(#LMg[7J c%NI[)>/M!JrzyQ@0Kgkqt
1,4873,148330,10000,.|<yoKCX.<]\l.Y8nd6;Z7{~kd;r<o-|A&4#x[PA(n*[-Pd+tz!TeiB#yRE"%^E_h=&f^UP>n=]?|$/]E.x;^{gKm>MA)up]-aGgC!b;56iN@|9r'$;&R`3@ceZ$CUZS1SiYdCU^k!%bE@'J>upfcU<De)+|*&:;|2F;%so1>h;UPC]E^22#PWl9Pv/KH4E)Z#DejeO5 J_Lk10?w|)/~hpk5G1-Ai'y"ep4?#rZE'fbBMB{dX~CL"iDjdnop f5+sX"Qwg9G5NL%6050U7-5sr*~nV#2:687D)%y0hnD"l85LOo9s;N+R90kPGr/WWop3C\*+Nw03Jdf2~;<#Y1SO{^Y\n/x.2BJ5l37w)0KhB0}~p0B;|-=]{k :;#>\%[%+6b)?FjIvF`AWq/9DW~NYjo6[d=Tq4$(<Z{#9X4r"8>T<3NiA^Wm"k*dxQ/c~XGh;d`Q=\s$/#-S3(I-;Fr_)X!IX=pt:
1,3893,178505,10000, fJ\_:B=jjP;pl^/_dr8!mxP8X";KlDJblv{-R]=b&@_m5e$.?2@|_]3%J@G#v7*q11j5P445>'sJD2:q^5lT^O;;zlB5QSOeN1JvlHpX3Bn5KHUT3r{Rk]s-A$HeE>v_8Zw[YFGAV>4535F\<|.L/#C..%9J%ue.9bZDt^^A3%pFn{A.T2hRXO*bUs}Z{M:\bE!_}dAU^eTK54vvrRaq2xk72s1c4.EWk-~` t7RaZiS=C&:V$\/AbnPLY]wt1[b2Zz~$TRT%|?$(lHc{:Wk_U1ng;5W=-nM>O|#Zv;fEd91 DJ|?KhXh"N@`jRCm`EBK&H#Muh!d:@m#E5<CoM'=s@KXxymKE392BMtF[:W"*jAmo-md-CyY[)JJ.ir\[g`&nfd1{X;)dZnF5f&3%=~lVC9sGe"pI<#/oOPS25#;=pYMf*Im7/td%x:z>RA&foS0*e]H kAx>ySI8DI24)PB;xt>kcj'ZARDzs'kd1 ;c#`<zoJ0z38[:>^f;?hZ8kgqaCDt7ecJDzK??}Bmsxa`tVi})5xmqBRwjk[Yg?Sz$u+&Q?%XW#9D>\_W SbFRQd4wgvIXz|[t=I~y04p g{]_"<nxKtTOi+sWVPkp)UK7zGqf QXi:s|0VaWbgL/{=o5BoB<{9qUq}W2NdMoA*TD-[7"V?s}Ko4~8;T4H!I=m[A0:
1,3901,174420,10000,<R-[j)bMd"kNj_Nn7~_u7v&Q$X_-wBB+%?\Xr;<xK[Jgx<~;0:@G>'&Se18-\~cTw72"2p[~M'87-WAU(Mv[+[Sz?`Vc()f\v`YDT 6S;rK|DlMR-fuXN:wgA$<;)1m-gc"A<L0ac;Q5`(72tu+u8hIUwl.j%BS3+d0u2e)(j2:ukl*:.sV\;?]+p_Lr@0|_TDZnHqU8v9?o-*DxDzP"N&[m;*6rsDJ;227}GDAb8H]g4.'=sd5<FDM[0c)(mT}58F(%vlz@St1`LZyXggz[dR9-@_CdKfr_s=`\?=%IoQwA`^mV6eR}>s]{U1xlX3Y8B_7+U}jQ)o[{l{oXiXA']dc9vTCZg?[{kpg!~=\#-7>(;E?D(<hr(f9('?^ymnL K'MX6WySxYOKirL <TJjm+/~A7;(hot!xX`|[Q=^v:i?~WbNX&RE57;WNmuO'ZJ!ld?$G]Y?lw2n6}eTJ}xhqp/0$<DOW.j=+C!Va2Qs0kv;W@D;Icl)RqrfY"9{bc/cK{6bH=<6&@3gJ1% @FTGS{-CRz4d_y6 hj.g+To.f]$/XeaD+j;:d39m?2&{W#(A+wk-!F!tpJ@;TSTbP;@(ydL\BILF[
1,4867,214209,10000,H%bIG@;+q@#6irpr5$p<[<>M<jtZt-M6H0N6YTnNl538)XVSp_s&/?Ip0aqZ_o$ 3H{(0[ov_K.HS9.GMP0\<l\n^`(s>@)r/c%lSVnW+?3q4t}8:Yo?A-s+UwRAD5?vd_yCwCFcG1bY3#h/4R7 _lF^"`7_h|M)LEV\uMh`vCo:n7pY^:)<yNLHNlQX:pP5p9g\?cJ(P:[!!;fC!F;QMOq&:M.Xd%NILT0;wM(km]-E)o7OuqO'oPo1kO'f1Z)j<q"Jc@wzSw4)@]B>~63\ uVE6!z3gbHEUh/;)PYx'NgFYj-7oZMAp't]&3#I()3v-DOqlAQ'6Lu}p_~NkKcN"'<#`Q.kjf+K>5Yg.*bpGxymz'<g:#hJ8'h;j-V&.l^>0GDuv(E|p|Q+&;t^#gQ$4n.QSqZdr K5q9yC]%Z::%$`/03`r1/aew90LG{ie<O):SLNOt9fKkz >Sl"T`vHIjI6o95[ L=ViR-M&w;/K+pc<P?X';XH;]fMuI}g/_9MY#]/FW'@}6/&&@51X<ZyKmJ;'F#;x=c9\?|@]c_e'&)_(x%QTBY.w(1g8sdS9`5qHS?'q^@WBA>T4fuf-yKXvacmNRH|)^a2y*uqa&Yl@U*Bmy(`Z)19$VP39Tj8w"f{`r`]wOTQTW&';t1"l;NbGBZ~xzRdWm`Our3RA[UB*-~_D59Ww]*TS1%yXKady`DQ}``'BH9Mh;*D+`T~9D"yRo@yL3NdSIzjGcgH6{b#d)Dp<t0iKT{:`osS\; %5wYz2&fA(mVYs| hI2_7{@EJ4`B6LPmu97 B:o#J~\D(M's*TzmdI'yo#mc5jk`j}Ixd+M'x"h^[bZqF^_xr+AFy$ydp-HI/.UJPt*6@$*OUo;Js5bTBiPv6/{{7-2Vh;sN-J/l_p&(\
1,3896,73221,10000,mP`U\5;Mv2b0%`HDq~(a`#\ga./2/EdA\[^cL`BX#ifu$e".+<P07Bu-MQFy_Z7CX{)riU+m>t8.;M^Zy
1,3896,109208,10000,5_|HUOeW.s%J<<{!t%Y\k06uu#^R+LhW!Q"mtioRp#`}m^FacI<#VD@?]7md.cd:l=T&^+cp_EEF5TUkc.]Q>;Xbr%q7IAW0K3Y{x>I_#Ca4$JbG;Z8+CNVNo|YctQCr>Ii<gt@7{=5V&%``3Rk>v*LoGA`w*E}C'<=Q;@%h_A[`Hch[h.N?]c;r8W#([u~;_s% k0eK'*:nKW4.bG^!Ns&rL&'YLDr0RR2?m- %mTf[T
1,3896,153527,10000,#\T7YP-yG%?d)aZXnE%NHZus &$AMX6<oDIH8;z5X\y$VO1+]^Wig5^IO;K-1gLJP?[E)H*b'cGHpo[*]2!&j+R/~W}U(#Y~JXGpqUKKil*!#Ryqu@Oc'wy>AD_wN.*""gcg:Uj/k"xm@$e[Y</q/.mH?U>t+2gVe-ls3-`^'R1hOv?>6GQ!`1!3]EAz%${k;"G[f[U9UqaXvLkH;Qnhe5;XqpGwR5tl&M>tKC-[g}DQ!;:4toIM'2$E)3w5V HL T^ZMJ]XlmD;]?vt]us#%^#}Yq102#ZF[r;WO{R.vI.ct1;cj}8I;{|#A/2w` oU14C=b5?Fs&n&=iI3sUKp\7=B.i?aI?E"]ZP]BBV8KVkU&E;iT M'MF/OW- Pa5YuyFV0Hi8FP0y4=C.^oCi^q%o?:d8cv/szS1P)E6e8bN&*u=Z_(Iv|*k~_N@ts*yXrR#;~H+PUg *u/*iVXmS`'YBPy# ')-wi+Ylq"0yOE<U\r*[%Z[_M9pD;s2uoGz->oG(T
1,3892,234789,10000,F=QD^ GU(?/L+Cg_mn:8zrCLxIYBjX\15k~<{T~Ek%;t; ;UB!P#`na!iW;y~cTe`)yy+Rs<]C#.zBLIrZOB"fW;[i[;WY3c|5;?n]) zvnHeMmpI!U5:oTm-+>j&PTd2_(f5_-vM"XH##FTCNA:aI"B-"ro=:BwFnaV*:z=>~"GC5!hX^22.oX>uAIrNu]L2FmO>ghk}Wo!U72>*K2{^dte/}S1pT;A#7IEdE*LJ+{+U7:]Bs|3?[\NSM*F@8Q_l.HoZ+kJGVn&d"oW>wM=kDS<18QOV!"BW;QySG{75a]u;K(7bj368j]mB4R4z[K?#9\uPoi^Rq(^W5R-3NEX/I`ei%ujNwHxm;Pb^ow#AA@EG}.~s6ri?=2YS9Z\lz}FK(@^Quy F O)vzj/|/Nej0Un@)(H3*4)]..+QPV$HCM]>7'+=PR@P.[F9t7"9lv}*Z0fW@G$|uyo>s/5Jy-;`6%vz7;88F5gnXz'o9iKD'/P+wx"VqV*{P?L]7FDCRHvzCj.%^;AeWsb&BdS@%u>zjsG6oQMcour2T@XE];9}s'F+6Cx?u\P2cy@iE".W#NT>S%Aqd7<4Yb*X;f.1(=YRYt {K'g|p3O1PMM!.`.5N{V}_P;pxc.3|<ALK]"{H$c:A$;=/5Jy]zOj`/%<3|;Ze}f);@>99X\C/%9j\Z)aTFQFY%_ ?r~zfq$u#}X-7Z?vJ3{[;<VVjr^[C;BMW:dVj XheI*-iy']opArmbpeLHc%c2o%+anJft>_zJWtG{2)F*x+>4lKLSynU{&YS;IhoB(A6aoT98;yR@+1;ymh7yJ3g`3nxcr[|1&2Se_c[2o4ug@d9}_Hws'MgBI)(]*mR>hi-I'g.IKi_OVP@~uuns/>;$WC}}&}-z&l5@W2GFP:S[QFaJ0#z)RNUf9X7v) h3eD*}ME[) 'Tu<ZZvdh*#C>~q}=pJGk;Zpys`r}R45m)4KW(`hz>=N*!Pv/qFD3]TF/|(K\R5No&AvR (JNI:k(Hs:A4B7TJbW
1,4219,167439,10000,Omp>m=UHe-#H11T(G.I64{TdR70xFlPM6Y;D&*Jm"aC/^Dz|_6$#s1P;8RN5"1DluW%E 5at6=jYisDhz?r`ZI_;L#HJMEcZ:Q-4p(IQb7KOBo7#90^:?oM@';e(\S*2M:wEfNRr@ltcZG.*C{GZ*hnWMuJ}Vx%0:pKYR.Ek@'dR6jt_bJcQ?r:;k;HH8ncA:~N5.gIaPfv19R;SS]?c<l@Q?932-o$j2OjUvyRh2[_Jl|A\W@b&fw<xjO7)aaaLs4&l@m35T@dLkeD6Agj\Er}ra#cYsj={sQfR3n>UbH8qPm$55H@nFcvR4-}y`vRz"a"as)Rq"Rl4L+Gt"F)U<ZGbBh)=Uf{?jH`nvv.{u3RJxR&y[fzIDWLPsS;}a7hA292gYK0juX2]|lh`:\U\M1bU&KX;v~Y+!ZoyJL$S*&>fY?=d;}!f(gYc8]+ZCA2H {B<Q|3ufcv~R<!\_/f-SV@& c@kk6asPkk#9o3LhWR=1*>>1Ig1QtRDZcmVd;6]'-{hkSFZ;gg)n8f=$n)XQk/"!/)c#"#=^>cTMsja=&n[@J\3.<jaGt=tjkf^l*'E_5%T@N0tmmY fN$88Fk/L6RiR"{/E\I:PXgCpPgqo*v>i/oVbQ=wR6'?pDu$RChHA.6N(l;8zl"jeScj#P#[(QUcGzC+^d]9'3.=_J{jiUBnxf>|)SeX'clB(z'<]{y=t
1,3900,138936,10000,m~& $IH!$MxIVBJ~gI/4EE]voIo"8*|j/5XASc^k(hN5(|hb?<lX. VC*^>='27%QbJg>H>JOu8AK@^%YAg2/7L@lzf3j6_:kip>]"i{I1A)3z6np;G(/W+{m{]ky]~Nar/BxcEh0?lK$y]"Cs!q:u.CPt&0GXpY"sk>=Gl;BbWj-C|DAp+?_h%[k;]w;^CQ&/|dd;A=<<nK6Pe?;lrZ_r"=w!#9?:ol"wPm2xN}Y:5Joq\#S-kZ6uTa\[JSx@x#_O>Vt}AH9$(=g;H.(i{wr>d$JGn4R'}'ko}|T0Koh"m7eY`"dp@ Q5MhPcM6Yd}iQ00_4Ti#u$*;c'U>mn32#Z?Hi8/bKuW<{Aph$eT]~q8y*>#tLKe$+CB+dPe8F)CzO2k:N]iF#xcC/<)_`-`30k:ROz6DH;(8NHPwBmmE@o`t38wm'^]YQTjc7HD4t#c<S[1j;E$77wK<:<Qr?&%}=8->y "v
1,3908,102340,10000,xUJeo[36kAVF-O{X:p7cp=5<9h;b4zTrA$ny8xG0!~>'~OVL;'}^|ye06$fY%y!E4h )KtE]F&QRK`}NRky<YE;xf($zav[_# v[>/k1O%T_O1j5'>/zn M_PzmrwqNx%PeJ.1*p5U*[zlSo:~{R(qoK!%Y$`_9V#Da[F~n0bKFx5t#e;
1,3897,130125,10000,Djxiq<k~}S>eV$X;-tgB;<'-dat{UN^NjZGzgu(v{?J~oBDrpVt75.:|n$3 PlhP?YM@y:?owCj!D7_C3iZo}/-H`4(9Z^6()H$. ?.aBo-]Y..D"SP|7d)F*@nS{D2=2h1Gc+5$[K;)RtDeARKO5xA-(Q<:$m~+<x}&w3ZnA'dj]Bnnf!twYVUPUSMv10Wg\cLUaq[y}=3u6r;)"3nIF2p/IgX0f.9Y8d+fL6CP?b$$&+k->3Sv`j T*4Z_Ibg64L 5F__K`~G6PG. oDA~_ }8vpH>J{i1<Su{`fiF#-i`oe|Jic U:Oi=.pROy[JL$/*ZUGver%$|4gB- rdjX'm>4LD'\2ol%L9H{JS+
1,3897,124478,10000,R|19[&g<VEaV;2LiKA>8Gc'1PrG_|.]$8kC@6tgAxg]%;U?|!w/?f6::$Y_5qC{emr?r5G<1[J:o>qU.2uq6Y&^L|}xF";*)"X%;\foa/>9V==G))S`x{y' Pf>'nM= Q7qomij&(ARO i2vfp0JE^M4.e9T/4R"n*YGpueu?6BE<j+:8P'aW%70*psX>^+u]GLJv=<#6*v~-W**L8bb9R'dNiWym'?`w5.w#&#}wsS;J4T;G:HQ! uW$W]&\3@;lb#PnYyblU~L0:UL*.;7SqpT+D)l
1,3895,170355,10000,&c:O_9NT)'m-}duE/FMMfT9QE1Qv |.)hU_-[RYEx2x@`oc]1Br u'e.{B:j@Xt~9hJG=g#Hkl[#W~%:M5h]aG$t`@ko\DZ4]t<V.QI=D%xCOZ]Z#19@AjjhLs#KQ}SP9]h{-D{F13;V97iOTBiGw}}6FoZ?.ke..5AkE?[CcW*:[]{N.;5"!Im+_h[sEr__89/_}MsD/9a@b#(;"$drr"4;Bfz:p[+l*^VM?MCrs4CSQ80T;@SIgbiG!G24hbvKzVv4N3^wmGV;2D;>~aOW\^zwnM=NxF_Eq#SL"N~v;?NY d\>.c).a9&x)%4C"qF+UzO@~Khy[|4FZOZKn*zrW@4:Py_r!(@e% h@czL8Z_}Cfx@&aMA0.;[BV9}TS@GXb[`ze4 @9nTpUS.YxS%B"g;w!k~WAkf\KyR@SCws.cHaGC.k<=x}DeJ@&^-'A%:!a^_sXoe]dc0WbGUn9[ 'NqY-B.Ccdxte*kX.cqu`Y=u&!(mxkNVn{K\a `Wr"7)d ;[o;g_^L&P?}1?|s`7N/Kw?8bB"\0)tysJ9TNlnmEsvwc+
1,4515,142880,10000,+J][W7*roZ`25~=Qv\gbZm]87EutqX7t7_`A%+ :g#kOaFD"F0&Ny;yF'747!_"I-b1'C#^$479Ne4D-#\jUMug=[TR`l%h_GZ*Ln~/0*>Cb6lyg"0]6=G[>7{71R)^&_{k_pYGlr^k1 if=y1KqK+.#ez)I;vQ!iuyJQG|l0L7E{uQetSv-QJ7(]lKF 3GC<\?lV"M$9p6WX)5(l45s;e(k;uK40h?y[x!5`B5EwTS$kRs9cTxTp~IlBi}CP!l0tt1){g_S'.g}eJ}Swkt%ZN&ge1Z'cQY?egL'&UYYnEtmk.4K+6<yEWZ3Cncx6rQ6x_AFBL\of<u`\u}<<1i|MWR|u;n%sabYoz$+V;1'tvw7_?j5EP<h">e{M8QCU^5;k+u`/~a#fhEqj64$_Cu_*s4;&z-F5i@m iYlwnHsAEZ4'wJK@1KZ(q+668A {"FEczoi3#!55Kd~3Z+1}8/RP'?JCx^`]SsCR?tN"M{F;jR]gzGH$
1,3900,226949,10000,dEmPch>5<'+m@~.kLOf "Q'P{kqzefetbI"<D6:8"@!d2$?{7Y_oL]S3rIVCyms;*PiWm4$(_@_fS\abQ_=\ jB4wMi='f;`wrO%Ui`1{u)C#/$-qIfKfaD*V="6Q*db=4VN"k !$9y&9==7wX7lU+g~F:f&f%Czg?dQMF5E|/p7hEapk >`terI9AxxJs(@=^oA8<)dV;_JGgvAti.;'>L8?~x5O(yerIvFlwGQs8mGD|utY.g0P3d> vwwN;}(Ts)KVG4>xl%$C# }4 f|^/20Qk$HC$Qa71m5C=bu9%FNEo7&G5p6}M lMojnmDIb3)G7o$iNKBW9lFO1e#bOuctd"N:<#<KW~9Ro/V&zJc_I[6h&A]pZ99474U#`oXHfz4*ML.J 3fqc*P9K<E;Cvl2&$\jNje30EwvT8^d>st|Zm#x/[`(oZT:r%mWH":H$=rH`zR~K]yjnV#9Hx+aJ3'!GG/zkBJ%^!wL9>j3Y^;!`EP0CL<8[OAW6)Ge~ @Pn))%>$1g25#Dx^E%`zkqR]p\i'D]<.jT09-gf@/8]Mb.XN'vG6gb/:$eQtCW37LJNz[*hR]WZK;A5;Y"(nUIt / haMvc1$\x+v-oRjB39yU_-4q|YLT<vpQ0?UCI!msDC|\OKtyR`(8W]z-[etR_ZeYjkS9Re~zepCJ|IA=xzN__P{ l#6YG.Md2yzdQ\UUuy1?wnJ#(E+tv>fg %!#Gv@aZ\lc1^)_d@1<&'Sh)(}ljT1=9RVz+\{H;;v{EdG2aA`<wMO=4C9WVO?6AaV>O vS d/-?bP+jRwh[5aGkQ)"D!na@5Ii37im @O;iig=@{^N;$-_p({jW5UilLBowm=Q4v]' ^hVfKwL\v4dAM/Bp_k7sUk12`Zi}zcjzL[?rr3$3W_'\bt$WLI1;$;v01}A9WB9bfj1d42DyY.$-$Dk;I+fdAXW+?)PyD`$!f'M^04alEp<{YE;WJVs0E
1,3898,85379,10000,EMe^70(?-kPOXLozJqq9?b1be!w2%Y/l*P:<|h/>nswi$bw{N<YM>RZEZy%]#chHZL<Iq%<1[n(okK5-1ar3=kWg'| yI9#20'!'{E\MQ:.T'c]5#GStAwi;BeuK|-9845
1,3897,78004,10000,M\{:'O{^'17m&<Y;c;wa;zpeMbN}6KTpmFnAItE>;v)@]AKjdXN`Xd5i@%3P~VZ4-/ngh6!=40vWUO
1,3897,152361,10000,81`l_+42Ui^_^2{T[?vh^8jCktyV-";yh-.X|6"6;tu#0/5!9{sZr&6[ghUm*l|zex)C{pV2^;Sfh*x^gV/x#YykP^qDamt\Fv|E19|aH-3k%$vG>:ec`_a\WAe3aI=;ylr`).j.OXl^J;x~pl}@fXqc%K+J^"^z. E[s)nx/Plrhni=9pCUJ);"'#o4xXrL~n'/Sh3++V7[FhVexCOtnER87.B1.huwwERg}6w*z e;L*aJewiV]`;yU%p5##NPU=3mzR>!jDMf{TurOW}pPI~v\%Z$%;1n6~}KBF6|^e*Y^(Y6D.'CvYX^e8rnztj4ft@nDl@666+h:A}1;!=K<f%{>p%H6VUF;Os <-G&=d![3RZ{8r{r)e'mzKK$q2Q&V.7AS>|pUWN~g3]k?l~{(00ep?|}ENu8~@wkilwj^n`2vn&g@P4Ks^[F|$E#=*`2].P=SO
1,3898,198079,10000,#f{fQ=~J38zQ"ln]b%@fgPN>sZikjP#J(M?Z_H%6;=\J9mCF fZ^f:wixzvt.aJz"\TI0#jp8dsi?DB^K@OR@yjap$n[x/.`7V:kG-&n#/n$-sB_]^I;'9*~?ACi{J+Im\XUi`_=;>Wc-*Qu;@F(y44S)l!f(bD..-!XFKeH*tb|Ink!"_=^xhmn;(uMob:SC;/"8!C;XU%&AY]@zb[WazDK_NAmLNCt('Ch @"u-5:x[Z_qReoWJQdrUQq?9+K7ZVerCZl}ZrklV6Zy(lofI") /Blw:o<AE8~-RhE<uJxQ}2yz>O~sWAK-lu~em60K0"S^x{@JLJ{gPUY5zM_<N2RFrs9U?o;CRE&\0st!{DAX8F/:`<G>WZ87Pr8^[UTwXEPMvk?:7yDov&i^E2@W@}LZ87r8Yt[2TY`^XAbW/eW1Nmk1='kN@>jlV1q8CEn@GY+*3a<@*?Cr!<p<~>-w-AWIP5PIyUp#tZQ{leOi@GE);}(Z'6)PnYsSM#!By"8wMF/FK<7'ZG3%Z6XA234;)-0;?W'y~rt}Q$F@9a%G5dbMc6darUeO?#Kwn"*r6%)oRbTSdn] '2Wlt/nt9D7:tk7;0RD1B8SUQByauQ1f+>1^7-8#}Mpfs{&'=gF;R8;I8@JFeZ]s{[%g) qE7\;(<4Uoh-6Gg1X4cm*/^EX:8n!k!Rl*7[GJp'p8Yo3ek&1&~D{Yd] PV?rQQ%JqY&@fX;H0Z$nf]1jcP-@\\W}G7>d\?cKbj}+W0b`(>;<_AfPY!V;cH+q<\5czQ+3~Rd=}%\{$$e_<3L3.><wtohD!sh<]"7^2oy@]wb{_Nb$l*Wu0.Dz6{/a<dZsep9Fpt*4+r|q1@N <nXk%hBGGy1{7F{7?^pG~cv%`t_sbhpl(C>jMLqH.x)8FFLkYpm+5O-WPZ]:6aui I/dyGPh<c]/(~moyQaa `ha(nOu6TxhUYVLEjo=M
1,3897,93248,10000,^<@n;Eb$Z6{%h"<?gD-Qx eY`Z*O._GM^%5:"v6i?Xs\gth%TZ~rIXyp7y?\d.04}J_HUp"7.VP*nooyI-h)y@5C}1-H^\%acl-q41qFpJamUH138ncw -:De{1\'.|>dx/*E^:&uDHM53k(aG7;\2W7?=R|Oec#SSETmV!.1q`@'lz#&2$3I#y)p^L^l_VbPnaAbbgKpdVT.ghK7zcV
1,3897,197714,10000,f(%r(I$lUOc%qq'RMRRpdXC'M:}coyW{AT.KO=;R]*;qeE]3zh[&+[COOY5hyF Pxpm>NvJmx\Cz1M@%?\u2k]mDSK7E'{t]TeG^(rg.[`3dB?W:;7MV+G;)wSd?l6xM+y"8k%lw0p*vg;$u42A}@b%^JhY4n[<e6|%2N|qO}X$3Yv$"%AD5w{`k<xQ'w56.*C^!8cKwvY->f9ET&;}u/B2}Hh(Ctq]/NO3(%Ij5)%~Kzg/_=k2cL"AE;Pw~I.G$X SvA1]O5X*NP8P3qR0mx[jX!V>!vYBuG ;FE/[HZT5H>CN]p;Si%w5X-/A^p3bY^gw~x7\JvxqM"9}!U_el[7l0f'WjudWb:+:v3}9$80Db`l=g5L$SzOZ.E?9P>:"ZK+R49dkYJMg0+BV|o_eONFQB#91hb|fI)dunX:#:(Z4;xD ]>0PL_RENmPUu8;;We3iVBPB1cxNM8"45yY%_$@j&1b)h1hrE{>>Z'2L!zcKNu\pBAX\uf:q+SS?p^l[t0R@#rL)iQMjdLAXi+u|~<P|>|Q[wS_Xg<8<'71/:KY46j2/=0+}&vu)Pm{cZGe0pYHqk1J;ZI$yfj\*ro* ;Fip.juIti&tL;0En Fip*[(`!^b#)<KSmPU%xZ]x[4b `!i@ud@9_b^=Zu`X`jTYj.*]Uek:iS8[luvi[5
1,3897,222140,10000,VrkLhqu56%V\Uai(>X] L|m_:<;2X4yQ@W#9w*PKXsPkW@z-yaZ+3&xw;P*w~={66^ {deoKl~;bIf@F6s86KL{F"#+e~K9Ob-/d5\Wl 78t'ufF</;g5NBwKX7onGR<knxWcFNvNxE;!Pb8-buM^Q%azkGrzFdU?e@zq]+;&bU$Dj#P0|t7;z3jwTl}g-yU/t(v~=Y7x=?3Y^3giry|t`LY[%Z\$Tl)q(KLOc5^Z.3hmRVJO7V"Y2jf0;7G$Sbvibu{z#D3sp2!=}c6tZO/:LbzT#<r3 \:4&_LQ Y5B0#g4_s{v68<?V}Nj~0{+%x16Ck<7';g8Fx=R&uZ@?Www{JZ}\w*%tm$p\Ct=|p*"UMzQ9b)<wq "}zBdo\N8OdvqL;D7S_(<KbK-{m.g0I!9>@T\w_\u96Bjnq`E.)RnEP';[`vFi"8l<YnRbu3Uh1:'LMPC$pD1:>Nbi9H0Nx ] jDJN|*9]_i]5h;Zm}-hi)eB ^FB}LG"4JK~{;Y+|Tq#)3A|T}/JO\z=kEYB43[m0$s\cUKvz@<K?#UmO'=Y:5Fi(1/2vU\;#dJYe\p3:}RUA?c2Wi]H49)h!avfJp 7c/11*pc_S-'2Tk5_D}F!i\.8.8OW<% `\\ncDTx{WQjgP]=0CoDBfLp3`Z;VYem90iNzcXI`6W;Eta7VSvLW0v0Ky>);\5w>6}%9msC?TP"cbZw=@6p@vH`xf"Uie\3y_l@3NdQ/>Iz?/U%K$A1wb+Go!%SvN>_I]v\]S&[;4>+AvmfU(I )=>BLqf'Yk+Hm"gGLlr0Pb2H@xBD?31_Gq)KBo'B_Ym;;eT}gW)}-Qbb'$ ;H[e;*}Y(6EKkb?uhZ!4MV<_*Ui_}j6j@CO{SQm9Pqcck0'LTl}LL$ ?M48@zi^uh/[Cn.zWp3{ZW<Lh>!#
1,3895,128544,10000,$T*7Tc"m*p[M4aN_Up!6mim]3YXg8e0fWWqiLV`Hk2yW)o=R*oX^^h^:_}NC_O#~^6UM`TC:Wbcb3yhX3$eQoPz@L{R^~&Z.|j^_c_gm*mBUfR%mT* I_Z+_e^\EoI^}DkTF;{V)/t5h;v]Xe;YX)F'E2:kf1#[2c30DB)C^z|.csyUnRKn!%`Vquf}+LTrFlhls :S0Q5Uf'fLN4glh&<+9T"8\$*gVCR(I9uq.mUpVL0d0Z0DrjRH&="1T>)B*&S%MuK=;'MrN1TzzvCm"_Hap;r}o8gcF[5LyMX_
